SalesOrderNumber,OrderDate,ProductKey,SalesTerritoryKey,OrderQuantity,UnitPrice,SalesAmount,TotalProductCost
SO61685,2013-07-07 00:00:00.000,478,4,1,9.99,9.99,3.7363
SO61686,2013-07-07 00:00:00.000,478,4,1,9.99,9.99,3.7363
SO61686,2013-07-07 00:00:00.000,477,4,1,4.99,4.99,1.8663
SO61686,2013-07-07 00:00:00.000,489,4,1,53.99,53.99,41.5723
SO61687,2013-07-07 00:00:00.000,476,6,1,69.99,69.99,26.1763
SO61687,2013-07-07 00:00:00.000,482,6,1,8.99,8.99,3.3623
SO61688,2013-07-07 00:00:00.000,485,6,1,21.98,21.98,8.2205
SO61688,2013-07-07 00:00:00.000,217,6,1,34.99,34.99,13.0863
SO61689,2013-07-07 00:00:00.000,528,1,1,4.99,4.99,1.8663
SO61689,2013-07-07 00:00:00.000,214,1,1,34.99,34.99,13.0863
SO61690,2013-07-07 00:00:00.000,485,1,1,21.98,21.98,8.2205
SO61690,2013-07-07 00:00:00.000,237,1,1,49.99,49.99,38.4923
SO61691,2013-07-07 00:00:00.000,463,1,1,24.49,24.49,9.1593
SO61691,2013-07-07 00:00:00.000,485,1,1,21.98,21.98,8.2205
SO61692,2013-07-07 00:00:00.000,539,10,1,24.99,24.99,9.3463
SO61692,2013-07-07 00:00:00.000,480,10,1,2.29,2.29,0.8565
SO61693,2013-07-07 00:00:00.000,539,7,1,24.99,24.99,9.3463
SO61693,2013-07-07 00:00:00.000,237,7,1,49.99,49.99,38.4923
SO61694,2013-07-07 00:00:00.000,528,8,1,4.99,4.99,1.8663
SO61694,2013-07-07 00:00:00.000,537,8,1,35.00,35.00,13.09
SO61694,2013-07-07 00:00:00.000,480,8,1,2.29,2.29,0.8565
SO61695,2013-07-07 00:00:00.000,536,10,1,29.99,29.99,11.2163
SO61696,2013-07-07 00:00:00.000,535,10,1,24.99,24.99,9.3463
SO61696,2013-07-07 00:00:00.000,480,10,1,2.29,2.29,0.8565
SO61697,2013-07-07 00:00:00.000,477,10,1,4.99,4.99,1.8663
SO61698,2013-07-07 00:00:00.000,530,7,1,4.99,4.99,1.8663
SO61698,2013-07-07 00:00:00.000,480,7,1,2.29,2.29,0.8565
SO61699,2013-07-07 00:00:00.000,541,7,1,28.99,28.99,10.8423
SO61699,2013-07-07 00:00:00.000,530,7,1,4.99,4.99,1.8663
SO61699,2013-07-07 00:00:00.000,480,7,1,2.29,2.29,0.8565
SO61700,2013-07-07 00:00:00.000,530,7,1,4.99,4.99,1.8663
SO61700,2013-07-07 00:00:00.000,480,7,1,2.29,2.29,0.8565
SO61701,2013-07-07 00:00:00.000,530,7,1,4.99,4.99,1.8663
SO61701,2013-07-07 00:00:00.000,217,7,1,34.99,34.99,13.0863
SO61701,2013-07-07 00:00:00.000,225,7,1,8.99,8.99,6.9223
SO61702,2013-07-07 00:00:00.000,537,4,1,35.00,35.00,13.09
SO61702,2013-07-07 00:00:00.000,480,4,1,2.29,2.29,0.8565
SO61703,2013-07-07 00:00:00.000,537,4,1,35.00,35.00,13.09
SO61703,2013-07-07 00:00:00.000,528,4,1,4.99,4.99,1.8663
SO61704,2013-07-07 00:00:00.000,528,4,1,4.99,4.99,1.8663
SO61704,2013-07-07 00:00:00.000,537,4,1,35.00,35.00,13.09
SO61705,2013-07-07 00:00:00.000,528,6,1,4.99,4.99,1.8663
SO61705,2013-07-07 00:00:00.000,537,6,1,35.00,35.00,13.09
SO61705,2013-07-07 00:00:00.000,480,6,1,2.29,2.29,0.8565
SO61706,2013-07-07 00:00:00.000,537,1,1,35.00,35.00,13.09
SO61706,2013-07-07 00:00:00.000,480,1,1,2.29,2.29,0.8565
SO61707,2013-07-07 00:00:00.000,537,1,1,35.00,35.00,13.09
SO61707,2013-07-07 00:00:00.000,528,1,1,4.99,4.99,1.8663
SO61707,2013-07-07 00:00:00.000,214,1,1,34.99,34.99,13.0863
SO61707,2013-07-07 00:00:00.000,489,1,1,53.99,53.99,41.5723
SO61708,2013-07-07 00:00:00.000,478,7,1,9.99,9.99,3.7363
SO61708,2013-07-07 00:00:00.000,477,7,1,4.99,4.99,1.8663
SO61709,2013-07-07 00:00:00.000,479,7,1,8.99,8.99,3.3623
SO61709,2013-07-07 00:00:00.000,477,7,1,4.99,4.99,1.8663
SO61709,2013-07-07 00:00:00.000,465,7,1,24.49,24.49,9.1593
SO61710,2013-07-07 00:00:00.000,590,4,1,769.49,769.49,419.7784
SO61710,2013-07-07 00:00:00.000,474,4,1,69.99,69.99,26.1763
SO61711,2013-07-07 00:00:00.000,588,1,1,769.49,769.49,419.7784
SO61711,2013-07-07 00:00:00.000,475,1,1,69.99,69.99,26.1763
SO61711,2013-07-07 00:00:00.000,225,1,1,8.99,8.99,6.9223
SO61711,2013-07-07 00:00:00.000,491,1,1,53.99,53.99,41.5723
SO61712,2013-07-07 00:00:00.000,359,4,1,2294.99,2294.99,1251.9813
SO61713,2013-07-07 00:00:00.000,357,4,1,2319.99,2319.99,1265.6195
SO61713,2013-07-07 00:00:00.000,485,4,1,21.98,21.98,8.2205
SO61714,2013-07-07 00:00:00.000,359,6,1,2294.99,2294.99,1251.9813
SO61714,2013-07-07 00:00:00.000,485,6,1,21.98,21.98,8.2205
SO61714,2013-07-07 00:00:00.000,214,6,1,34.99,34.99,13.0863
SO61714,2013-07-07 00:00:00.000,490,6,1,53.99,53.99,41.5723
SO61714,2013-07-07 00:00:00.000,467,6,1,24.49,24.49,9.1593
SO61715,2013-07-07 00:00:00.000,565,8,1,742.35,742.35,461.4448
SO61715,2013-07-07 00:00:00.000,541,8,1,28.99,28.99,10.8423
SO61715,2013-07-07 00:00:00.000,530,8,1,4.99,4.99,1.8663
SO61715,2013-07-07 00:00:00.000,480,8,1,2.29,2.29,0.8565
SO61716,2013-07-07 00:00:00.000,586,7,1,742.35,742.35,461.4448
SO61716,2013-07-07 00:00:00.000,479,7,1,8.99,8.99,3.3623
SO61716,2013-07-07 00:00:00.000,477,7,1,4.99,4.99,1.8663
SO61716,2013-07-07 00:00:00.000,225,7,1,8.99,8.99,6.9223
SO61717,2013-07-07 00:00:00.000,567,8,1,742.35,742.35,461.4448
SO61717,2013-07-07 00:00:00.000,541,8,1,28.99,28.99,10.8423
SO61717,2013-07-07 00:00:00.000,530,8,1,4.99,4.99,1.8663
SO61718,2013-07-07 00:00:00.000,560,8,1,1214.85,1214.85,755.1508
SO61718,2013-07-07 00:00:00.000,228,8,1,49.99,49.99,38.4923
SO61719,2013-07-07 00:00:00.000,355,9,1,2319.99,2319.99,1265.6195
SO61719,2013-07-07 00:00:00.000,478,9,1,9.99,9.99,3.7363
SO61719,2013-07-07 00:00:00.000,225,9,1,8.99,8.99,6.9223
SO61719,2013-07-07 00:00:00.000,477,9,1,4.99,4.99,1.8663
SO61720,2013-07-07 00:00:00.000,571,1,1,742.35,742.35,461.4448
SO61721,2013-07-07 00:00:00.000,569,4,1,742.35,742.35,461.4448
SO61722,2013-07-07 00:00:00.000,571,4,1,742.35,742.35,461.4448
SO61722,2013-07-07 00:00:00.000,481,4,1,8.99,8.99,3.3623
SO61723,2013-07-07 00:00:00.000,576,6,1,2384.07,2384.07,1481.9379
SO61723,2013-07-07 00:00:00.000,477,6,1,4.99,4.99,1.8663
SO61723,2013-07-07 00:00:00.000,479,6,1,8.99,8.99,3.3623
SO61724,2013-07-07 00:00:00.000,564,1,1,2384.07,2384.07,1481.9379
SO61724,2013-07-07 00:00:00.000,222,1,1,34.99,34.99,13.0863
SO61725,2013-07-07 00:00:00.000,574,6,1,2384.07,2384.07,1481.9379
SO61725,2013-07-07 00:00:00.000,488,6,1,53.99,53.99,41.5723
SO61726,2013-07-07 00:00:00.000,390,4,1,1120.49,1120.49,713.0798
SO61726,2013-07-07 00:00:00.000,490,4,1,53.99,53.99,41.5723
SO61727,2013-07-07 00:00:00.000,583,1,1,1700.99,1700.99,1082.51
SO61727,2013-07-07 00:00:00.000,217,1,1,34.99,34.99,13.0863
SO61728,2013-07-07 00:00:00.000,604,7,1,539.99,539.99,343.6496
SO61729,2013-07-07 00:00:00.000,584,8,1,539.99,539.99,343.6496
SO61729,2013-07-07 00:00:00.000,214,8,1,34.99,34.99,13.0863
SO61730,2013-07-07 00:00:00.000,564,9,1,2384.07,2384.07,1481.9379
SO61731,2013-07-07 00:00:00.000,605,9,1,539.99,539.99,343.6496
SO61731,2013-07-07 00:00:00.000,479,9,1,8.99,8.99,3.3623
SO61732,2013-07-08 00:00:00.000,535,9,1,24.99,24.99,9.3463
SO61732,2013-07-08 00:00:00.000,463,9,1,24.49,24.49,9.1593
SO61733,2013-07-08 00:00:00.000,484,9,1,7.95,7.95,2.9733
SO61734,2013-07-08 00:00:00.000,597,7,1,539.99,539.99,294.5797
SO61734,2013-07-08 00:00:00.000,214,7,1,34.99,34.99,13.0863
SO61735,2013-07-08 00:00:00.000,596,8,1,539.99,539.99,294.5797
SO61735,2013-07-08 00:00:00.000,485,8,1,21.98,21.98,8.2205
SO61735,2013-07-08 00:00:00.000,478,8,1,9.99,9.99,3.7363
SO61735,2013-07-08 00:00:00.000,477,8,1,4.99,4.99,1.8663
SO61736,2013-07-08 00:00:00.000,376,10,1,2443.35,2443.35,1554.9479
SO61736,2013-07-08 00:00:00.000,214,10,1,34.99,34.99,13.0863
SO61737,2013-07-08 00:00:00.000,529,6,1,3.99,3.99,1.4923
SO61737,2013-07-08 00:00:00.000,480,6,1,2.29,2.29,0.8565
SO61738,2013-07-08 00:00:00.000,535,1,1,24.99,24.99,9.3463
SO61739,2013-07-08 00:00:00.000,535,6,1,24.99,24.99,9.3463
SO61740,2013-07-08 00:00:00.000,536,6,1,29.99,29.99,11.2163
SO61741,2013-07-08 00:00:00.000,478,4,1,9.99,9.99,3.7363
SO61741,2013-07-08 00:00:00.000,477,4,1,4.99,4.99,1.8663
SO61742,2013-07-08 00:00:00.000,477,4,1,4.99,4.99,1.8663
SO61742,2013-07-08 00:00:00.000,478,4,1,9.99,9.99,3.7363
SO61742,2013-07-08 00:00:00.000,214,4,1,34.99,34.99,13.0863
SO61743,2013-07-08 00:00:00.000,478,6,1,9.99,9.99,3.7363
SO61743,2013-07-08 00:00:00.000,477,6,1,4.99,4.99,1.8663
SO61744,2013-07-08 00:00:00.000,478,4,1,9.99,9.99,3.7363
SO61744,2013-07-08 00:00:00.000,477,4,1,4.99,4.99,1.8663
SO61745,2013-07-08 00:00:00.000,474,6,1,69.99,69.99,26.1763
SO61746,2013-07-08 00:00:00.000,225,4,1,8.99,8.99,6.9223
SO61746,2013-07-08 00:00:00.000,475,4,1,69.99,69.99,26.1763
SO61747,2013-07-08 00:00:00.000,475,1,1,69.99,69.99,26.1763
SO61747,2013-07-08 00:00:00.000,489,1,1,53.99,53.99,41.5723
SO61748,2013-07-08 00:00:00.000,476,1,1,69.99,69.99,26.1763
SO61748,2013-07-08 00:00:00.000,489,1,1,53.99,53.99,41.5723
SO61749,2013-07-08 00:00:00.000,477,4,1,4.99,4.99,1.8663
SO61750,2013-07-08 00:00:00.000,477,6,1,4.99,4.99,1.8663
SO61751,2013-07-08 00:00:00.000,477,1,1,4.99,4.99,1.8663
SO61751,2013-07-08 00:00:00.000,225,1,1,8.99,8.99,6.9223
SO61752,2013-07-08 00:00:00.000,477,1,1,4.99,4.99,1.8663
SO61752,2013-07-08 00:00:00.000,472,1,1,63.50,63.50,23.749
SO61753,2013-07-08 00:00:00.000,528,6,1,4.99,4.99,1.8663
SO61754,2013-07-08 00:00:00.000,528,1,1,4.99,4.99,1.8663
SO61754,2013-07-08 00:00:00.000,465,1,1,24.49,24.49,9.1593
SO61754,2013-07-08 00:00:00.000,222,1,1,34.99,34.99,13.0863
SO61755,2013-07-08 00:00:00.000,528,4,1,4.99,4.99,1.8663
SO61755,2013-07-08 00:00:00.000,222,4,1,34.99,34.99,13.0863
SO61756,2013-07-08 00:00:00.000,485,4,1,21.98,21.98,8.2205
SO61756,2013-07-08 00:00:00.000,222,4,1,34.99,34.99,13.0863
SO61756,2013-07-08 00:00:00.000,228,4,1,49.99,49.99,38.4923
SO61757,2013-07-08 00:00:00.000,485,1,1,21.98,21.98,8.2205
SO61757,2013-07-08 00:00:00.000,217,1,1,34.99,34.99,13.0863
SO61758,2013-07-08 00:00:00.000,476,10,1,69.99,69.99,26.1763
SO61759,2013-07-08 00:00:00.000,539,8,1,24.99,24.99,9.3463
SO61759,2013-07-08 00:00:00.000,237,8,1,49.99,49.99,38.4923
SO61759,2013-07-08 00:00:00.000,225,8,1,8.99,8.99,6.9223
SO61760,2013-07-08 00:00:00.000,538,7,1,21.49,21.49,8.0373
SO61760,2013-07-08 00:00:00.000,529,7,1,3.99,3.99,1.4923
SO61760,2013-07-08 00:00:00.000,480,7,1,2.29,2.29,0.8565
SO61761,2013-07-08 00:00:00.000,538,7,1,21.49,21.49,8.0373
SO61761,2013-07-08 00:00:00.000,529,7,1,3.99,3.99,1.4923
SO61761,2013-07-08 00:00:00.000,480,7,1,2.29,2.29,0.8565
SO61762,2013-07-08 00:00:00.000,541,10,1,28.99,28.99,10.8423
SO61762,2013-07-08 00:00:00.000,530,10,1,4.99,4.99,1.8663
SO61762,2013-07-08 00:00:00.000,231,10,1,49.99,49.99,38.4923
SO61762,2013-07-08 00:00:00.000,225,10,1,8.99,8.99,6.9223
SO61763,2013-07-08 00:00:00.000,530,10,1,4.99,4.99,1.8663
SO61763,2013-07-08 00:00:00.000,214,10,1,34.99,34.99,13.0863
SO61763,2013-07-08 00:00:00.000,225,10,1,8.99,8.99,6.9223
SO61764,2013-07-08 00:00:00.000,541,7,1,28.99,28.99,10.8423
SO61764,2013-07-08 00:00:00.000,530,7,1,4.99,4.99,1.8663
SO61764,2013-07-08 00:00:00.000,225,7,1,8.99,8.99,6.9223
SO61765,2013-07-08 00:00:00.000,528,6,1,4.99,4.99,1.8663
SO61765,2013-07-08 00:00:00.000,537,6,1,35.00,35.00,13.09
SO61765,2013-07-08 00:00:00.000,480,6,1,2.29,2.29,0.8565
SO61766,2013-07-08 00:00:00.000,357,1,1,2319.99,2319.99,1265.6195
SO61766,2013-07-08 00:00:00.000,214,1,1,34.99,34.99,13.0863
SO61767,2013-07-08 00:00:00.000,355,1,1,2319.99,2319.99,1265.6195
SO61767,2013-07-08 00:00:00.000,478,1,1,9.99,9.99,3.7363
SO61767,2013-07-08 00:00:00.000,477,1,1,4.99,4.99,1.8663
SO61768,2013-07-08 00:00:00.000,353,1,1,2319.99,2319.99,1265.6195
SO61768,2013-07-08 00:00:00.000,485,1,1,21.98,21.98,8.2205
SO61768,2013-07-08 00:00:00.000,217,1,1,34.99,34.99,13.0863
SO61769,2013-07-08 00:00:00.000,357,1,1,2319.99,2319.99,1265.6195
SO61769,2013-07-08 00:00:00.000,537,1,1,35.00,35.00,13.09
SO61769,2013-07-08 00:00:00.000,528,1,1,4.99,4.99,1.8663
SO61769,2013-07-08 00:00:00.000,484,1,1,7.95,7.95,2.9733
SO61770,2013-07-08 00:00:00.000,359,6,1,2294.99,2294.99,1251.9813
SO61770,2013-07-08 00:00:00.000,537,6,1,35.00,35.00,13.09
SO61770,2013-07-08 00:00:00.000,480,6,1,2.29,2.29,0.8565
SO61771,2013-07-08 00:00:00.000,353,1,1,2319.99,2319.99,1265.6195
SO61771,2013-07-08 00:00:00.000,485,1,1,21.98,21.98,8.2205
SO61771,2013-07-08 00:00:00.000,217,1,1,34.99,34.99,13.0863
SO61772,2013-07-08 00:00:00.000,581,9,1,1700.99,1700.99,1082.51
SO61772,2013-07-08 00:00:00.000,477,9,1,4.99,4.99,1.8663
SO61772,2013-07-08 00:00:00.000,479,9,1,8.99,8.99,3.3623
SO61772,2013-07-08 00:00:00.000,489,9,1,53.99,53.99,41.5723
SO61773,2013-07-08 00:00:00.000,380,9,1,2443.35,2443.35,1554.9479
SO61773,2013-07-08 00:00:00.000,479,9,1,8.99,8.99,3.3623
SO61773,2013-07-08 00:00:00.000,477,9,1,4.99,4.99,1.8663
SO61773,2013-07-08 00:00:00.000,225,9,1,8.99,8.99,6.9223
SO61774,2013-07-08 00:00:00.000,359,9,1,2294.99,2294.99,1251.9813
SO61774,2013-07-08 00:00:00.000,528,9,1,4.99,4.99,1.8663
SO61774,2013-07-08 00:00:00.000,537,9,1,35.00,35.00,13.09
SO61774,2013-07-08 00:00:00.000,214,9,1,34.99,34.99,13.0863
SO61775,2013-07-08 00:00:00.000,578,1,1,1214.85,1214.85,755.1508
SO61775,2013-07-08 00:00:00.000,490,1,1,53.99,53.99,41.5723
SO61776,2013-07-08 00:00:00.000,574,1,1,2384.07,2384.07,1481.9379
SO61777,2013-07-08 00:00:00.000,605,4,1,539.99,539.99,343.6496
SO61777,2013-07-08 00:00:00.000,479,4,1,8.99,8.99,3.3623
SO61777,2013-07-08 00:00:00.000,477,4,1,4.99,4.99,1.8663
SO61777,2013-07-08 00:00:00.000,471,4,1,63.50,63.50,23.749
SO61778,2013-07-08 00:00:00.000,584,6,1,539.99,539.99,343.6496
SO61778,2013-07-08 00:00:00.000,217,6,1,34.99,34.99,13.0863
SO61779,2013-07-08 00:00:00.000,604,4,1,539.99,539.99,343.6496
SO61779,2013-07-08 00:00:00.000,463,4,1,24.49,24.49,9.1593
SO61780,2013-07-08 00:00:00.000,390,4,1,1120.49,1120.49,713.0798
SO61780,2013-07-08 00:00:00.000,479,4,1,8.99,8.99,3.3623
SO61780,2013-07-08 00:00:00.000,477,4,1,4.99,4.99,1.8663
SO61781,2013-07-08 00:00:00.000,561,9,1,2384.07,2384.07,1481.9379
SO61781,2013-07-08 00:00:00.000,214,9,1,34.99,34.99,13.0863
SO61782,2013-07-08 00:00:00.000,605,9,1,539.99,539.99,343.6496
SO61782,2013-07-08 00:00:00.000,477,9,1,4.99,4.99,1.8663
SO61782,2013-07-08 00:00:00.000,479,9,1,8.99,8.99,3.3623
SO61782,2013-07-08 00:00:00.000,225,9,1,8.99,8.99,6.9223
SO61783,2013-07-09 00:00:00.000,535,9,1,24.99,24.99,9.3463
SO61784,2013-07-09 00:00:00.000,536,9,1,29.99,29.99,11.2163
SO61784,2013-07-09 00:00:00.000,528,9,1,4.99,4.99,1.8663
SO61784,2013-07-09 00:00:00.000,217,9,1,34.99,34.99,13.0863
SO61785,2013-07-09 00:00:00.000,536,9,1,29.99,29.99,11.2163
SO61785,2013-07-09 00:00:00.000,528,9,1,4.99,4.99,1.8663
SO61785,2013-07-09 00:00:00.000,480,9,1,2.29,2.29,0.8565
SO61785,2013-07-09 00:00:00.000,484,9,1,7.95,7.95,2.9733
SO61786,2013-07-09 00:00:00.000,476,9,1,69.99,69.99,26.1763
SO61786,2013-07-09 00:00:00.000,225,9,1,8.99,8.99,6.9223
SO61786,2013-07-09 00:00:00.000,491,9,1,53.99,53.99,41.5723
SO61787,2013-07-09 00:00:00.000,228,9,1,49.99,49.99,38.4923
SO61788,2013-07-09 00:00:00.000,529,9,1,3.99,3.99,1.4923
SO61788,2013-07-09 00:00:00.000,480,9,1,2.29,2.29,0.8565
SO61789,2013-07-09 00:00:00.000,483,9,1,120.00,120.00,44.88
SO61790,2013-07-09 00:00:00.000,540,9,1,32.60,32.60,12.1924
SO61790,2013-07-09 00:00:00.000,529,9,1,3.99,3.99,1.4923
SO61791,2013-07-09 00:00:00.000,540,9,1,32.60,32.60,12.1924
SO61791,2013-07-09 00:00:00.000,529,9,1,3.99,3.99,1.4923
SO61792,2013-07-09 00:00:00.000,580,8,1,1700.99,1700.99,1082.51
SO61792,2013-07-09 00:00:00.000,529,8,1,3.99,3.99,1.4923
SO61792,2013-07-09 00:00:00.000,539,8,1,24.99,24.99,9.3463
SO61792,2013-07-09 00:00:00.000,214,8,1,34.99,34.99,13.0863
SO61793,2013-07-09 00:00:00.000,587,10,1,769.49,769.49,419.7784
SO61793,2013-07-09 00:00:00.000,228,10,1,49.99,49.99,38.4923
SO61794,2013-07-09 00:00:00.000,357,8,1,2319.99,2319.99,1265.6195
SO61795,2013-07-09 00:00:00.000,357,8,1,2319.99,2319.99,1265.6195
SO61795,2013-07-09 00:00:00.000,478,8,1,9.99,9.99,3.7363
SO61795,2013-07-09 00:00:00.000,477,8,1,4.99,4.99,1.8663
SO61795,2013-07-09 00:00:00.000,214,8,1,34.99,34.99,13.0863
SO61796,2013-07-09 00:00:00.000,359,8,1,2294.99,2294.99,1251.9813
SO61796,2013-07-09 00:00:00.000,485,8,1,21.98,21.98,8.2205
SO61796,2013-07-09 00:00:00.000,463,8,1,24.49,24.49,9.1593
SO61797,2013-07-09 00:00:00.000,491,1,1,53.99,53.99,41.5723
SO61798,2013-07-09 00:00:00.000,529,1,1,3.99,3.99,1.4923
SO61798,2013-07-09 00:00:00.000,484,1,1,7.95,7.95,2.9733
SO61799,2013-07-09 00:00:00.000,529,4,1,3.99,3.99,1.4923
SO61799,2013-07-09 00:00:00.000,539,4,1,24.99,24.99,9.3463
SO61800,2013-07-09 00:00:00.000,528,6,1,4.99,4.99,1.8663
SO61800,2013-07-09 00:00:00.000,535,6,1,24.99,24.99,9.3463
SO61800,2013-07-09 00:00:00.000,237,6,1,49.99,49.99,38.4923
SO61801,2013-07-09 00:00:00.000,528,6,1,4.99,4.99,1.8663
SO61801,2013-07-09 00:00:00.000,536,6,1,29.99,29.99,11.2163
SO61802,2013-07-09 00:00:00.000,536,4,1,29.99,29.99,11.2163
SO61802,2013-07-09 00:00:00.000,528,4,1,4.99,4.99,1.8663
SO61802,2013-07-09 00:00:00.000,214,4,1,34.99,34.99,13.0863
SO61803,2013-07-09 00:00:00.000,536,6,1,29.99,29.99,11.2163
SO61803,2013-07-09 00:00:00.000,528,6,1,4.99,4.99,1.8663
SO61804,2013-07-09 00:00:00.000,536,1,1,29.99,29.99,11.2163
SO61804,2013-07-09 00:00:00.000,528,1,1,4.99,4.99,1.8663
SO61804,2013-07-09 00:00:00.000,485,1,1,21.98,21.98,8.2205
SO61804,2013-07-09 00:00:00.000,478,1,1,9.99,9.99,3.7363
SO61804,2013-07-09 00:00:00.000,487,1,1,54.99,54.99,20.5663
SO61805,2013-07-09 00:00:00.000,474,6,1,69.99,69.99,26.1763
SO61805,2013-07-09 00:00:00.000,225,6,1,8.99,8.99,6.9223
SO61806,2013-07-09 00:00:00.000,475,4,1,69.99,69.99,26.1763
SO61806,2013-07-09 00:00:00.000,237,4,1,49.99,49.99,38.4923
SO61807,2013-07-09 00:00:00.000,477,4,1,4.99,4.99,1.8663
SO61807,2013-07-09 00:00:00.000,222,4,1,34.99,34.99,13.0863
SO61808,2013-07-09 00:00:00.000,477,4,1,4.99,4.99,1.8663
SO61809,2013-07-09 00:00:00.000,477,1,1,4.99,4.99,1.8663
SO61809,2013-07-09 00:00:00.000,214,1,1,34.99,34.99,13.0863
SO61809,2013-07-09 00:00:00.000,234,1,1,49.99,49.99,38.4923
SO61809,2013-07-09 00:00:00.000,481,1,1,8.99,8.99,3.3623
SO61810,2013-07-09 00:00:00.000,474,1,1,69.99,69.99,26.1763
SO61810,2013-07-09 00:00:00.000,491,1,1,53.99,53.99,41.5723
SO61811,2013-07-09 00:00:00.000,475,4,1,69.99,69.99,26.1763
SO61811,2013-07-09 00:00:00.000,225,4,1,8.99,8.99,6.9223
SO61811,2013-07-09 00:00:00.000,231,4,1,49.99,49.99,38.4923
SO61812,2013-07-09 00:00:00.000,528,6,1,4.99,4.99,1.8663
SO61812,2013-07-09 00:00:00.000,222,6,1,34.99,34.99,13.0863
SO61813,2013-07-09 00:00:00.000,528,4,1,4.99,4.99,1.8663
SO61813,2013-07-09 00:00:00.000,487,4,1,54.99,54.99,20.5663
SO61813,2013-07-09 00:00:00.000,484,4,1,7.95,7.95,2.9733
SO61814,2013-07-09 00:00:00.000,528,4,1,4.99,4.99,1.8663
SO61814,2013-07-09 00:00:00.000,214,4,1,34.99,34.99,13.0863
SO61814,2013-07-09 00:00:00.000,237,4,1,49.99,49.99,38.4923
SO61815,2013-07-09 00:00:00.000,528,6,1,4.99,4.99,1.8663
SO61815,2013-07-09 00:00:00.000,237,6,1,49.99,49.99,38.4923
SO61816,2013-07-09 00:00:00.000,528,10,1,4.99,4.99,1.8663
SO61816,2013-07-09 00:00:00.000,217,10,1,34.99,34.99,13.0863
SO61817,2013-07-09 00:00:00.000,529,7,1,3.99,3.99,1.4923
SO61817,2013-07-09 00:00:00.000,540,7,1,32.60,32.60,12.1924
SO61817,2013-07-09 00:00:00.000,214,7,1,34.99,34.99,13.0863
SO61818,2013-07-09 00:00:00.000,528,10,1,4.99,4.99,1.8663
SO61818,2013-07-09 00:00:00.000,535,10,1,24.99,24.99,9.3463
SO61818,2013-07-09 00:00:00.000,214,10,1,34.99,34.99,13.0863
SO61819,2013-07-09 00:00:00.000,477,10,1,4.99,4.99,1.8663
SO61820,2013-07-09 00:00:00.000,536,8,1,29.99,29.99,11.2163
SO61820,2013-07-09 00:00:00.000,528,8,1,4.99,4.99,1.8663
SO61820,2013-07-09 00:00:00.000,217,8,1,34.99,34.99,13.0863
SO61820,2013-07-09 00:00:00.000,488,8,1,53.99,53.99,41.5723
SO61821,2013-07-09 00:00:00.000,529,10,1,3.99,3.99,1.4923
SO61821,2013-07-09 00:00:00.000,222,10,1,34.99,34.99,13.0863
SO61821,2013-07-09 00:00:00.000,231,10,1,49.99,49.99,38.4923
SO61822,2013-07-09 00:00:00.000,477,10,1,4.99,4.99,1.8663
SO61822,2013-07-09 00:00:00.000,225,10,1,8.99,8.99,6.9223
SO61822,2013-07-09 00:00:00.000,214,10,1,34.99,34.99,13.0863
SO61823,2013-07-09 00:00:00.000,529,7,1,3.99,3.99,1.4923
SO61824,2013-07-09 00:00:00.000,541,8,1,28.99,28.99,10.8423
SO61825,2013-07-09 00:00:00.000,477,7,1,4.99,4.99,1.8663
SO61825,2013-07-09 00:00:00.000,491,7,1,53.99,53.99,41.5723
SO61825,2013-07-09 00:00:00.000,225,7,1,8.99,8.99,6.9223
SO61826,2013-07-09 00:00:00.000,538,8,1,21.49,21.49,8.0373
SO61826,2013-07-09 00:00:00.000,529,8,1,3.99,3.99,1.4923
SO61826,2013-07-09 00:00:00.000,480,8,1,2.29,2.29,0.8565
SO61827,2013-07-09 00:00:00.000,530,7,1,4.99,4.99,1.8663
SO61827,2013-07-09 00:00:00.000,225,7,1,8.99,8.99,6.9223
SO61828,2013-07-09 00:00:00.000,530,8,1,4.99,4.99,1.8663
SO61829,2013-07-09 00:00:00.000,530,10,1,4.99,4.99,1.8663
SO61829,2013-07-09 00:00:00.000,231,10,1,49.99,49.99,38.4923
SO61830,2013-07-09 00:00:00.000,537,1,1,35.00,35.00,13.09
SO61830,2013-07-09 00:00:00.000,528,1,1,4.99,4.99,1.8663
SO61831,2013-07-09 00:00:00.000,537,6,1,35.00,35.00,13.09
SO61831,2013-07-09 00:00:00.000,528,6,1,4.99,4.99,1.8663
SO61831,2013-07-09 00:00:00.000,472,6,1,63.50,63.50,23.749
SO61832,2013-07-09 00:00:00.000,537,6,1,35.00,35.00,13.09
SO61832,2013-07-09 00:00:00.000,480,6,1,2.29,2.29,0.8565
SO61833,2013-07-09 00:00:00.000,214,8,1,34.99,34.99,13.0863
SO61834,2013-07-09 00:00:00.000,589,4,1,769.49,769.49,419.7784
SO61834,2013-07-09 00:00:00.000,536,4,1,29.99,29.99,11.2163
SO61834,2013-07-09 00:00:00.000,480,4,1,2.29,2.29,0.8565
SO61835,2013-07-09 00:00:00.000,590,1,1,769.49,769.49,419.7784
SO61835,2013-07-09 00:00:00.000,536,1,1,29.99,29.99,11.2163
SO61835,2013-07-09 00:00:00.000,528,1,1,4.99,4.99,1.8663
SO61835,2013-07-09 00:00:00.000,480,1,1,2.29,2.29,0.8565
